EmployeeID,OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductID,UnitPrice,Quantity,Discount
3,10918,BOTTM,3/2/1998,3/30/1998,3/11/1998,3,$48.83 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,60,$34.00 ,25,0.25
2,10919,LINOD,3/2/1998,3/30/1998,3/4/1998,2,$19.80 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,25,$14.00 ,24,0
2,10919,LINOD,3/2/1998,3/30/1998,3/4/1998,2,$19.80 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,40,$18.40 ,20,0
2,10919,LINOD,3/2/1998,3/30/1998,3/4/1998,2,$19.80 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,16,$17.45 ,24,0
4,10920,AROUT,3/3/1998,3/31/1998,3/9/1998,2,$29.61 ,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,50,$16.25 ,24,0
1,10921,VAFFE,3/3/1998,4/14/1998,3/9/1998,1,$176.48 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,63,$43.90 ,40,0
1,10921,VAFFE,3/3/1998,4/14/1998,3/9/1998,1,$176.48 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,35,$18.00 ,10,0
5,10922,HANAR,3/3/1998,3/31/1998,3/5/1998,3,$62.74 ,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,24,$4.50 ,35,0
5,10922,HANAR,3/3/1998,3/31/1998,3/5/1998,3,$62.74 ,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,17,$39.00 ,15,0
7,10923,LAMAI,3/3/1998,4/14/1998,3/13/1998,3,$68.26 ,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,42,$14.00 ,10,0.200000003
7,10923,LAMAI,3/3/1998,4/14/1998,3/13/1998,3,$68.26 ,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,43,$46.00 ,10,0.200000003
7,10923,LAMAI,3/3/1998,4/14/1998,3/13/1998,3,$68.26 ,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,67,$14.00 ,24,0.200000003
3,10924,BERGS,3/4/1998,4/1/1998,4/8/1998,2,$151.52 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,10,$31.00 ,20,0.100000001
3,10924,BERGS,3/4/1998,4/1/1998,4/8/1998,2,$151.52 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,28,$45.60 ,30,0.100000001
3,10924,BERGS,3/4/1998,4/1/1998,4/8/1998,2,$151.52 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,75,$7.75 ,6,0
3,10925,HANAR,3/4/1998,4/1/1998,3/13/1998,1,$2.27 ,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,52,$7.00 ,12,0.150000006
3,10925,HANAR,3/4/1998,4/1/1998,3/13/1998,1,$2.27 ,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,36,$19.00 ,25,0.150000006
4,10926,ANATR,3/4/1998,4/1/1998,3/11/1998,3,$39.92 ,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,11,$21.00 ,2,0
4,10926,ANATR,3/4/1998,4/1/1998,3/11/1998,3,$39.92 ,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,13,$6.00 ,10,0
4,10926,ANATR,3/4/1998,4/1/1998,3/11/1998,3,$39.92 ,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,19,$9.20 ,7,0
4,10926,ANATR,3/4/1998,4/1/1998,3/11/1998,3,$39.92 ,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,72,$34.80 ,10,0
4,10927,LACOR,3/5/1998,4/2/1998,4/8/1998,1,$19.79 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,76,$18.00 ,20,0
4,10927,LACOR,3/5/1998,4/2/1998,4/8/1998,1,$19.79 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,20,$81.00 ,5,0
4,10927,LACOR,3/5/1998,4/2/1998,4/8/1998,1,$19.79 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,52,$7.00 ,5,0
1,10928,GALED,3/5/1998,4/2/1998,3/18/1998,1,$1.36 ,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,76,$18.00 ,5,0
1,10928,GALED,3/5/1998,4/2/1998,3/18/1998,1,$1.36 ,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,47,$9.50 ,5,0
6,10929,FRANK,3/5/1998,4/2/1998,3/12/1998,1,$33.93 ,Frankenversand,Berliner Platz 43,München,,80805,Germany,21,$10.00 ,60,0
6,10929,FRANK,3/5/1998,4/2/1998,3/12/1998,1,$33.93 ,Frankenversand,Berliner Platz 43,München,,80805,Germany,75,$7.75 ,49,0
6,10929,FRANK,3/5/1998,4/2/1998,3/12/1998,1,$33.93 ,Frankenversand,Berliner Platz 43,München,,80805,Germany,77,$13.00 ,15,0
4,10930,SUPRD,3/6/1998,4/17/1998,3/18/1998,3,$15.55 ,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,21,$10.00 ,36,0
4,10930,SUPRD,3/6/1998,4/17/1998,3/18/1998,3,$15.55 ,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,27,$43.90 ,25,0
4,10930,SUPRD,3/6/1998,4/17/1998,3/18/1998,3,$15.55 ,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,55,$24.00 ,25,0.200000003
4,10930,SUPRD,3/6/1998,4/17/1998,3/18/1998,3,$15.55 ,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,58,$13.25 ,30,0.200000003
4,10931,RICSU,3/6/1998,3/20/1998,3/19/1998,2,$13.60 ,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,57,$19.50 ,30,0
4,10931,RICSU,3/6/1998,3/20/1998,3/19/1998,2,$13.60 ,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,13,$6.00 ,42,0.150000006
8,10932,BONAP,3/6/1998,4/3/1998,3/24/1998,1,$134.64 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,16,$17.45 ,30,0.100000001
8,10932,BONAP,3/6/1998,4/3/1998,3/24/1998,1,$134.64 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,62,$49.30 ,14,0.100000001
8,10932,BONAP,3/6/1998,4/3/1998,3/24/1998,1,$134.64 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,72,$34.80 ,16,0
8,10932,BONAP,3/6/1998,4/3/1998,3/24/1998,1,$134.64 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,75,$7.75 ,20,0.100000001
6,10933,ISLAT,3/6/1998,4/3/1998,3/16/1998,3,$54.15 ,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,53,$32.80 ,2,0
6,10933,ISLAT,3/6/1998,4/3/1998,3/16/1998,3,$54.15 ,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,61,$28.50 ,30,0
3,10934,LEHMS,3/9/1998,4/6/1998,3/12/1998,3,$32.01 ,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,6,$25.00 ,20,0
4,10935,WELLI,3/9/1998,4/6/1998,3/18/1998,3,$47.59 ,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1,$18.00 ,21,0
4,10935,WELLI,3/9/1998,4/6/1998,3/18/1998,3,$47.59 ,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,18,$62.50 ,4,0.25
4,10935,WELLI,3/9/1998,4/6/1998,3/18/1998,3,$47.59 ,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,23,$9.00 ,8,0.25
3,10936,GREAL,3/9/1998,4/6/1998,3/18/1998,2,$33.68 ,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,36,$19.00 ,30,0.200000003
7,10937,CACTU,3/10/1998,3/24/1998,3/13/1998,3,$31.51 ,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,28,$45.60 ,8,0
7,10937,CACTU,3/10/1998,3/24/1998,3/13/1998,3,$31.51 ,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,34,$14.00 ,20,0
3,10938,QUICK,3/10/1998,4/7/1998,3/16/1998,2,$31.89 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,71,$21.50 ,35,0.25
3,10938,QUICK,3/10/1998,4/7/1998,3/16/1998,2,$31.89 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,60,$34.00 ,49,0.25
3,10938,QUICK,3/10/1998,4/7/1998,3/16/1998,2,$31.89 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,43,$46.00 ,24,0.25
3,10938,QUICK,3/10/1998,4/7/1998,3/16/1998,2,$31.89 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,13,$6.00 ,20,0.25
2,10939,MAGAA,3/10/1998,4/7/1998,3/13/1998,2,$76.33 ,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,2,$19.00 ,10,0.150000006
2,10939,MAGAA,3/10/1998,4/7/1998,3/13/1998,2,$76.33 ,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,67,$14.00 ,40,0.150000006
8,10940,BONAP,3/11/1998,4/8/1998,3/23/1998,3,$19.77 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,7,$30.00 ,8,0
8,10940,BONAP,3/11/1998,4/8/1998,3/23/1998,3,$19.77 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,13,$6.00 ,20,0
7,10941,SAVEA,3/11/1998,4/8/1998,3/20/1998,2,$400.81 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,72,$34.80 ,50,0
7,10941,SAVEA,3/11/1998,4/8/1998,3/20/1998,2,$400.81 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,68,$12.50 ,80,0.25
7,10941,SAVEA,3/11/1998,4/8/1998,3/20/1998,2,$400.81 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,62,$49.30 ,30,0.25
7,10941,SAVEA,3/11/1998,4/8/1998,3/20/1998,2,$400.81 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,31,$12.50 ,44,0.25
9,10942,REGGC,3/11/1998,4/8/1998,3/18/1998,3,$17.95 ,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,49,$20.00 ,28,0
4,10943,BSBEV,3/11/1998,4/8/1998,3/19/1998,2,$2.17 ,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,13,$6.00 ,15,0
4,10943,BSBEV,3/11/1998,4/8/1998,3/19/1998,2,$2.17 ,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,22,$21.00 ,21,0
4,10943,BSBEV,3/11/1998,4/8/1998,3/19/1998,2,$2.17 ,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,46,$12.00 ,15,0
6,10944,BOTTM,3/12/1998,3/26/1998,3/13/1998,3,$52.92 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,44,$19.45 ,18,0.25
6,10944,BOTTM,3/12/1998,3/26/1998,3/13/1998,3,$52.92 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,56,$38.00 ,18,0
6,10944,BOTTM,3/12/1998,3/26/1998,3/13/1998,3,$52.92 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,11,$21.00 ,5,0.25
4,10945,MORGK,3/12/1998,4/9/1998,3/18/1998,1,$10.22 ,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,13,$6.00 ,20,0
4,10945,MORGK,3/12/1998,4/9/1998,3/18/1998,1,$10.22 ,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,31,$12.50 ,10,0
1,10946,VAFFE,3/12/1998,4/9/1998,3/19/1998,2,$27.20 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10,$31.00 ,25,0
1,10946,VAFFE,3/12/1998,4/9/1998,3/19/1998,2,$27.20 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,24,$4.50 ,25,0
1,10946,VAFFE,3/12/1998,4/9/1998,3/19/1998,2,$27.20 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,77,$13.00 ,40,0
3,10947,BSBEV,3/13/1998,4/10/1998,3/16/1998,2,$3.26 ,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,59,$55.00 ,4,0
3,10948,GODOS,3/13/1998,4/10/1998,3/19/1998,3,$23.39 ,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,51,$53.00 ,40,0
3,10948,GODOS,3/13/1998,4/10/1998,3/19/1998,3,$23.39 ,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,55,$24.00 ,4,0
3,10948,GODOS,3/13/1998,4/10/1998,3/19/1998,3,$23.39 ,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,50,$16.25 ,9,0
2,10949,BOTTM,3/13/1998,4/10/1998,3/17/1998,3,$74.44 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,6,$25.00 ,12,0
2,10949,BOTTM,3/13/1998,4/10/1998,3/17/1998,3,$74.44 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10,$31.00 ,30,0
2,10949,BOTTM,3/13/1998,4/10/1998,3/17/1998,3,$74.44 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17,$39.00 ,6,0
2,10949,BOTTM,3/13/1998,4/10/1998,3/17/1998,3,$74.44 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,62,$49.30 ,60,0
1,10950,MAGAA,3/16/1998,4/13/1998,3/23/1998,2,$2.50 ,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,4,$22.00 ,5,0
9,10951,RICSU,3/16/1998,4/27/1998,4/7/1998,2,$30.85 ,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,75,$7.75 ,50,0.050000001
9,10951,RICSU,3/16/1998,4/27/1998,4/7/1998,2,$30.85 ,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,33,$2.50 ,15,0.050000001
9,10951,RICSU,3/16/1998,4/27/1998,4/7/1998,2,$30.85 ,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,41,$9.65 ,6,0.050000001
1,10952,ALFKI,3/16/1998,4/27/1998,3/24/1998,1,$40.42 ,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,6,$25.00 ,16,0.050000001
1,10952,ALFKI,3/16/1998,4/27/1998,3/24/1998,1,$40.42 ,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,28,$45.60 ,2,0
9,10953,AROUT,3/16/1998,3/30/1998,3/25/1998,2,$23.72 ,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,31,$12.50 ,50,0.050000001
9,10953,AROUT,3/16/1998,3/30/1998,3/25/1998,2,$23.72 ,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20,$81.00 ,50,0.050000001
5,10954,LINOD,3/17/1998,4/28/1998,3/20/1998,1,$27.91 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,45,$9.50 ,30,0
5,10954,LINOD,3/17/1998,4/28/1998,3/20/1998,1,$27.91 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,60,$34.00 ,24,0.150000006
5,10954,LINOD,3/17/1998,4/28/1998,3/20/1998,1,$27.91 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,16,$17.45 ,28,0.150000006
5,10954,LINOD,3/17/1998,4/28/1998,3/20/1998,1,$27.91 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,31,$12.50 ,25,0.150000006
8,10955,FOLKO,3/17/1998,4/14/1998,3/20/1998,2,$3.26 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,75,$7.75 ,12,0.200000003
6,10956,BLAUS,3/17/1998,4/28/1998,3/20/1998,2,$44.65 ,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,21,$10.00 ,12,0
6,10956,BLAUS,3/17/1998,4/28/1998,3/20/1998,2,$44.65 ,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,47,$9.50 ,14,0
6,10956,BLAUS,3/17/1998,4/28/1998,3/20/1998,2,$44.65 ,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,51,$53.00 ,8,0
8,10957,HILAA,3/18/1998,4/15/1998,3/27/1998,3,$105.36 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,30,$25.89 ,30,0
8,10957,HILAA,3/18/1998,4/15/1998,3/27/1998,3,$105.36 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,35,$18.00 ,40,0
8,10957,HILAA,3/18/1998,4/15/1998,3/27/1998,3,$105.36 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,64,$33.25 ,8,0
7,10958,OCEAN,3/18/1998,4/15/1998,3/27/1998,2,$49.56 ,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,72,$34.80 ,5,0
7,10958,OCEAN,3/18/1998,4/15/1998,3/27/1998,2,$49.56 ,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,5,$21.35 ,20,0
7,10958,OCEAN,3/18/1998,4/15/1998,3/27/1998,2,$49.56 ,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,7,$30.00 ,6,0
6,10959,GOURL,3/18/1998,4/29/1998,3/23/1998,2,$4.98 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,75,$7.75 ,20,0.150000006
3,10960,HILAA,3/19/1998,4/2/1998,4/8/1998,1,$2.08 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,24,$4.50 ,10,0.25
3,10960,HILAA,3/19/1998,4/2/1998,4/8/1998,1,$2.08 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,41,$9.65 ,24,0
8,10961,QUEEN,3/19/1998,4/16/1998,3/30/1998,1,$104.47 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,76,$18.00 ,60,0
8,10961,QUEEN,3/19/1998,4/16/1998,3/30/1998,1,$104.47 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,52,$7.00 ,6,0.050000001
8,10962,QUICK,3/19/1998,4/16/1998,3/23/1998,2,$275.79 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,69,$36.00 ,9,0
8,10962,QUICK,3/19/1998,4/16/1998,3/23/1998,2,$275.79 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,76,$18.00 ,44,0
8,10962,QUICK,3/19/1998,4/16/1998,3/23/1998,2,$275.79 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,13,$6.00 ,77,0
8,10962,QUICK,3/19/1998,4/16/1998,3/23/1998,2,$275.79 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,7,$30.00 ,45,0
8,10962,QUICK,3/19/1998,4/16/1998,3/23/1998,2,$275.79 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,53,$32.80 ,20,0
9,10963,FURIB,3/19/1998,4/16/1998,3/26/1998,3,$2.70 ,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,60,$34.00 ,2,0.150000006
3,10964,SPECD,3/20/1998,4/17/1998,3/24/1998,2,$87.38 ,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,18,$62.50 ,6,0
3,10964,SPECD,3/20/1998,4/17/1998,3/24/1998,2,$87.38 ,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,38,$263.50 ,5,0
3,10964,SPECD,3/20/1998,4/17/1998,3/24/1998,2,$87.38 ,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,69,$36.00 ,10,0
6,10965,OLDWO,3/20/1998,4/17/1998,3/30/1998,3,$144.38 ,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,51,$53.00 ,16,0
4,10966,CHOPS,3/20/1998,4/17/1998,4/8/1998,1,$27.19 ,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,37,$26.00 ,8,0
4,10966,CHOPS,3/20/1998,4/17/1998,4/8/1998,1,$27.19 ,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,56,$38.00 ,12,0.150000006
4,10966,CHOPS,3/20/1998,4/17/1998,4/8/1998,1,$27.19 ,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,62,$49.30 ,12,0.150000006
2,10967,TOMSP,3/23/1998,4/20/1998,4/2/1998,2,$62.22 ,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,49,$20.00 ,40,0
2,10967,TOMSP,3/23/1998,4/20/1998,4/2/1998,2,$62.22 ,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,19,$9.20 ,12,0
1,10968,ERNSH,3/23/1998,4/20/1998,4/1/1998,3,$74.60 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,64,$33.25 ,4,0
1,10968,ERNSH,3/23/1998,4/20/1998,4/1/1998,3,$74.60 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,12,$38.00 ,30,0
1,10968,ERNSH,3/23/1998,4/20/1998,4/1/1998,3,$74.60 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,24,$4.50 ,30,0
1,10969,COMMI,3/23/1998,4/20/1998,3/30/1998,2,$0.21 ,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,46,$12.00 ,9,0
9,10970,BOLID,3/24/1998,4/7/1998,4/24/1998,1,$16.16 ,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,52,$7.00 ,40,0.200000003
2,10971,FRANR,3/24/1998,4/21/1998,4/2/1998,2,$121.82 ,France restauration,"54, rue Royale",Nantes,,44000,France,29,$123.79 ,14,0
4,10972,LACOR,3/24/1998,4/21/1998,3/26/1998,2,$0.02 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,33,$2.50 ,7,0
4,10972,LACOR,3/24/1998,4/21/1998,3/26/1998,2,$0.02 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,17,$39.00 ,6,0
6,10973,LACOR,3/24/1998,4/21/1998,3/27/1998,2,$15.17 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,26,$31.23 ,5,0
6,10973,LACOR,3/24/1998,4/21/1998,3/27/1998,2,$15.17 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,41,$9.65 ,6,0
6,10973,LACOR,3/24/1998,4/21/1998,3/27/1998,2,$15.17 ,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,75,$7.75 ,10,0
3,10974,SPLIR,3/25/1998,4/8/1998,4/3/1998,3,$12.96 ,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,63,$43.90 ,10,0
1,10975,BOTTM,3/25/1998,4/22/1998,3/27/1998,3,$32.27 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,8,$40.00 ,16,0
1,10975,BOTTM,3/25/1998,4/22/1998,3/27/1998,3,$32.27 ,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,75,$7.75 ,10,0
1,10976,HILAA,3/25/1998,5/6/1998,4/3/1998,1,$37.97 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,28,$45.60 ,20,0
8,10977,FOLKO,3/26/1998,4/23/1998,4/10/1998,3,$208.50 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,39,$18.00 ,30,0
8,10977,FOLKO,3/26/1998,4/23/1998,4/10/1998,3,$208.50 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,47,$9.50 ,30,0
8,10977,FOLKO,3/26/1998,4/23/1998,4/10/1998,3,$208.50 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,51,$53.00 ,10,0
8,10977,FOLKO,3/26/1998,4/23/1998,4/10/1998,3,$208.50 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,63,$43.90 ,20,0
9,10978,MAISD,3/26/1998,4/23/1998,4/23/1998,2,$32.82 ,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,44,$19.45 ,6,0.150000006
9,10978,MAISD,3/26/1998,4/23/1998,4/23/1998,2,$32.82 ,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,40,$18.40 ,10,0
9,10978,MAISD,3/26/1998,4/23/1998,4/23/1998,2,$32.82 ,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,8,$40.00 ,20,0.150000006
9,10978,MAISD,3/26/1998,4/23/1998,4/23/1998,2,$32.82 ,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,21,$10.00 ,40,0.150000006
8,10979,ERNSH,3/26/1998,4/23/1998,3/31/1998,2,$353.07 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,31,$12.50 ,24,0
8,10979,ERNSH,3/26/1998,4/23/1998,3/31/1998,2,$353.07 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,27,$43.90 ,30,0
8,10979,ERNSH,3/26/1998,4/23/1998,3/31/1998,2,$353.07 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,63,$43.90 ,35,0
